FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2005,07-15-2003,1635,10,2100,10,C,46.64106,-103.47384,ND,,
2005,07-17-2000,1545,15,1700,10,C,26.18518,-81.25876,FL,,
2005,05-15-1992,1615,9,1716,10,C,42.65,-100.5166667,NE,,
2005,08-29-1993,1356,12,1830,10,C,30.5001,-97.9542,TX,,
2005,07-03-1994,1900,1,2130,10,C,41.76666667,-102.2666667,NE,,
2005,09-06-1998,1400,19,1700,10,C,29.71666667,-94.05,TX,,
2005,07-30-2000,1630,10,1830,10,C,28.216,-96.8833,TX,,
2005,07-01-2001,1600,17,1830,10,C,41.75,-102.5,NE,,
2005,08-21-2002,530,10,1800,10,C,38.13055556,-98.50694444,KS,,
2005,08-03-2002,1830,4,2030,10,C,42.47777778,-100.5122222,NE,,
2005,07-31-2003,1800,7,2300,10,C,38.10833333,-98.58333333,KS,,
2005,07-20-2003,1600,7,2000,10,C,41.39,-102.39,NE,,
2005,06-03-2004,1430,6,1830,10,C,26.155,-81.45305556,FL,,
2005,08-15-2004,1900,8,1915,10,C,41.90472222,-101.5875,NE,,
2005,08-04-2005,1815,5,1915,10,C,34.84583333,-98.73083333,OK,,
2005,08-06-2005,1445,18,1645,10,C,28.88111111,-95.47833333,TX,,
2005,04-04-2006,1400,7,1600,10,C,38.54138889,-76.10944444,MD,,
2005,06-15-2006,1645,11,1900,10,C,42.77722222,-100.7877778,NE,,
2005,06-16-2008,1530,13,1900,10,C,25.95722222,-81.35972222,FL,,
2005,06-19-2008,1400,19,1600,10,C,33.12416667,-83.66388889,GA,,
2005,06-22-2008,1515,18,1645,10,C,35.83361111,-75.73722222,NC,,
2005,06-27-2008,1300,7,1530,10,C,34.5275,-80.16333333,SC,,
2005,06-13-2009,1300,9,1645,10,C,62.0336,-161.7667,AK,,
2006,06-22-1992,1535,8,2105,10,C,32.11571921,-110.0718006,AZ,3,Cochise
2006,08-05-1993,1559,17,2100,10,C,33.83589378,-112.439996,AZ,13,Maricopa
2006,08-20-2002,,3,,10,C,44.57631,-120.36363,OR,69,Wheeler
2006,07-23-1994,,13,,10,C,44.77283,-119.3716,OR,23,Grant
2006,05-18-1992,1629,9,1930,10,C,33.57524317,-112.0750668,AZ,13,Maricopa
2006,05-17-1997,,5,,10,C,44.49822,-120.83676,OR,31,Jefferson
2006,08-28-1994,,18,,10,C,45.82714,-117.65716,OR,63,Wallowa
2006,05-23-1994,1451,14,,10,C,32.73570691,-110.4896359,AZ,21,Pinal
2006,07-08-2003,,14,,10,C,44.84575,-117.29703,OR,1,Baker
2006,08-10-1995,,12,,10,C,44.6463,-119.62081,OR,23,Grant
2007,06-21-1992,1314,10,1545,10,C,36.7355954,-113.6383622,AZ,15,Mohave
2007,07-13-1995,1203,6,1600,10,C,35.16467335,-113.6680869,AZ,15,Mohave
2007,08-10-2006,,4,,10,C,44.775,-119.54233,OR,23,Grant
2007,08-22-2006,,8,,10,C,45.02217,-118.88167,OR,59,Umatilla
2008,07-20-2005,1715,6,2230,10,C,37.97555556,-118.9277778,CA,,
2008,08-17-2000,1745,12,1930,10,C,42.20888889,-112.2172222,ID,71,Oneida
2008,08-08-2001,1651,7,1930,10,C,32.73805556,-116.3805556,CA,,
2008,08-13-2001,1200,11,1800,10,C,43.35415,-116.22822,ID,1,Ada
2008,08-13-2001,1330,7,1800,10,C,47.4898,-115.7214,ID,,
2008,08-02-2004,1630,12,1900,10,C,45.9228,-116.3931,ID,,
2008,07-05-1996,1530,8,2359,10,C,47.2974,-114.3426,MT,,
2008,08-23-1994,1200,15,2359,10,C,45.25,-107.1506,MT,,
2008,07-17-1992,,10,,10,C,42.32446,-123.60964,OR,33,Josephine
2009,05-11-2007,1830,4,2020,10,C,31.063455,-87.437609,AL,53,Escambia
2009,05-14-2007,1300,13,1445,10,C,33.453236,-88.24919,AL,107,Pickens
2009,06-11-2007,1547,10,1830,10,C,32.36483,-86.511743,AL,1,Autauga
2009,06-06-2007,1539,6,1711,10,C,32.834737,-85.947417,AL,123,Tallapoosa
2009,06-15-2007,746,18,1028,10,C,33.356712,-87.101326,AL,73,Jefferson
2009,06-30-2007,1657,20,1859,10,C,33.112179,-85.921819,AL,27,Clay
2009,08-19-2007,1245,17,1519,10,C,32.912334,-85.463929,AL,17,Chambers
2009,08-25-2007,1857,3,2109,10,C,33.023378,-86.363699,AL,37,Coosa
2009,07-10-1998,850,8,1209,10,C,30.45886182,-88.80613643,MS,59,Jackson
2009,07-08-1998,436,4,745,10,C,30.56327668,-89.76414703,MS,109,Pearl River
2009,08-25-1999,1730,3,2000,10,C,34.61111818,-89.70259758,MS,137,Tate
2009,08-29-1999,1330,10,1600,10,C,34.61125102,-89.70651536,MS,137,Tate
2009,08-30-1999,1730,3,2000,10,C,34.56307623,-89.740491,MS,137,Tate
2009,05-06-2010,1435,8,2100,10,C,45.8294444,-88.6488889,WI,37,Florence
2009,06-27-2010,1230,5,2200,10,C,36.4177778,-105.783611,NM,55,Taos
2009,07-19-2010,1558,15,2000,10,C,48.39569,-112.85818,MT,,
2009,09-02-2010,2000,11,2300,10,C,35.2711,-98.855,OK,,
2009,06-16-2010,1335,17,1335,10,C,65.6692,-153.4183,AK,,
2009,08-16-2010,1245,14,1515,10,C,40.3017,-111.9831,UT,49,Utah
2009,08-25-2003,1920,3,1920,10,C,34.43183333,-95.70349998,OK,127,Pushmataha
2009,08-22-2010,2240,3,2240,10,C,33.90849997,-94.4805,OK,89,McCurtain
2009,08-24-2010,1740,18,1740,10,C,33.90849997,-94.48033333,OK,89,McCurtain
2009,04-19-2010,1702,4,1702,10,C,40.3436,-104.5282,CO,123,Weld
2009,06-02-2002,1220,16,1220,10,C,32.4921,-81.6074,GA,31,Bulloch
2009,06-01-2009,1630,13,1630,10,C,36.2469,-104.5704,NM,7,Colfax
2009,06-10-2009,1518,18,1518,10,C,32.773278,-108.192806,NM,17,Grant
2009,06-22-2009,1550,1,1550,10,C,34.027338,-104.038796,NM,5,Chaves
2009,07-17-2009,1400,6,1400,10,C,35.498056,-104.504444,NM,47,San Miguel
2009,10-20-2009,1730,8,1730,10,C,34.742414,-103.909206,NM,37,Quay
2010,08-02-2008,2155,1,2155,10,C,44.57931532,-106.0985188,WY,,
2010,07-20-2006,1615,13,1814,10,C,41.10083853,-104.4378249,WY,,
2010,07-23-2005,1450,17,1901,10,C,41.10543375,-104.2737801,WY,,
2010,07-19-2002,2210,6,,10,C,44.24605282,-105.7049806,WY,,
2010,04-19-1995,1845,4,1845,10,C,39.19202779,-81.03350039,WV,85,Ritchie
2010,05-03-1992,2000,12,2000,10,C,39.40460419,-80.76432253,WV,95,Tyler
2010,10-05-2007,2119,7,,10,C,36.5887,-84.11588,TN,13,Campbell
2010,08-05-2010,1723,17,1723,10,C,30.3158,-85.8059,FL,5,Bay
2010,08-07-2010,1335,15,1335,10,C,30.4796,-85.4797,FL,5,Bay
2010,08-21-2010,1806,16,1806,10,C,27.1679,-80.3747,FL,85,Martin
2010,08-04-2010,,8,,10,C,29.5556,-81.4388,FL,35,Flagler
2010,05-07-2010,1645,10,1645,10,C,27.1515,-80.9376,FL,43,Glades
2010,06-03-2010,1530,4,1530,10,C,27.0123,-81.5248,FL,43,Glades
2010,06-16-2010,2020,10,2020,10,C,26.8206,-81.9143,FL,15,Charlotte
2010,06-17-2010,1655,11,1655,10,C,26.7884,-81.8544,FL,15,Charlotte
2010,06-13-2010,1853,4,1853,10,C,29.2148,-83.0139,FL,75,Levy
2010,06-16-2010,1541,13,1541,10,C,28.5615,-81.0493,FL,95,Orange
2010,06-17-2010,1915,10,1915,10,C,27.3462,-80.3256,FL,111,St. Lucie
2010,06-19-2010,1730,4,1730,10,C,27.0178,-82.0368,FL,15,Charlotte
2010,06-22-2010,1800,18,1800,10,C,27.8152,-82.1245,FL,57,Hillsborough
2010,06-21-2010,1730,9,1730,10,C,29.4026,-82.3693,FL,83,Marion
2010,06-26-2010,2043,10,2043,10,C,29.2736,-82.6184,FL,75,Levy
2010,08-05-2009,1025,16,1512,10,C,45.955659,-116.479896,ID,49,Idaho
2010,07-08-1993,1830,1,,10,C,31.1553,-82.3175,GA,299,Ware
2009,08-16-2002,1526,1,1526,10.01,C,31.84923515,-81.79483416,GA,251,Screven
2010,05-16-1995,830,15,1100,10.03,C,32.6979,-81.9512,GA,165,Jenkins
2009,07-02-2002,1955,13,1955,10.06,C,32.68542638,-82.89433743,GA,175,Laurens
2009,07-17-2002,1610,7,1610,10.08,C,32.25127745,-81.5042604,GA,31,Bulloch
2008,05-16-1998,1815,6,1845,10.1,C,38.49389,-109.43528,UT,,
2009,06-15-2002,1724,17,1724,10.1,C,30.6413,-83.0734,GA,101,Echols
2010,08-20-2010,1645,15,1645,10.1,C,29.0334,-81.0838,FL,127,Volusia
2009,07-17-2000,1520,7,1520,10.2,C,32.3729,-84.0762,GA,193,Macon
2010,06-20-1997,1645,8,1900,10.2,C,33.0581,-82.7656,GA,303,Washington
2009,07-23-2000,1630,4,1630,10.21,C,30.9323,-81.7397,GA,39,Camden
2009,08-21-2002,1406,13,1406,10.25,C,31.80767488,-82.42304263,GA,303,Washington
2010,07-25-1994,1830,20,,10.25,C,30.7437,-81.5024,GA,39,Camden
2009,07-06-2002,1515,1,1515,10.27,C,33.62845466,-82.5223358,GA,189,McDuffie
2009,09-14-2010,1615,9,2000,10.3,C,41.51444444,-112.1052778,UT,,
2010,07-31-1992,2000,19,2210,10.31,C,32.0299,-83.5316,GA,315,Wilcox
2010,07-08-1993,1725,18,1839,10.37,C,34.0525,-83.3288,GA,195,Madison
2009,08-17-2002,1546,14,1546,10.38,C,31.83827672,-84.25265907,GA,177,Lee
2007,07-07-2007,,17,,10.4,C,42.06817,-121.57767,OR,35,Klamath
2008,08-23-2007,1200,19,1800,10.4,C,43.26903,-116.18179,ID,1,Ada
2009,09-04-2010,1359,2,1518,10.4,C,45.9264,-105.3022,MT,17,Custer
2010,08-02-2010,1420,9,1420,10.4,C,29.3606,-81.647,FL,107,Putnam
2009,07-29-2010,1420,1,1547,10.44,C,30.2191667,-82.6069444,FL,23,Columbia
2008,08-24-2007,1200,8,1800,10.5,C,43.24037,-116.15587,ID,,
2010,08-02-2010,1600,11,1600,10.5,C,27.3016,-80.5086,FL,111,St. Lucie
2010,07-15-1995,1600,18,1950,10.5,C,33.9331,-85.2704,GA,233,Polk
2010,06-25-2010,601,12,1000,10.5,C,34.4995,-77.91133333,NC,141,Pender
2009,07-07-2001,1000,9,1000,10.51,C,31.6865,-81.6942,GA,183,Long
2010,05-17-1995,1625,11,1744,10.51,C,32.6469,-83.2306,GA,319,Wilkinson
2009,07-24-2000,1422,5,1422,10.56,C,31.7381,-82.3171,GA,1,Appling
2009,06-05-2002,1505,12,1505,10.6,C,32.3892,-81.4867,GA,103,Effingham
2010,07-07-1995,1940,1,2135,10.6,C,32.4417,-84.9068,GA,215,Muscogee
2008,08-06-2003,2040,14,2359,10.7,C,43.38361111,-104.0347222,SD,47,Fall River
2009,07-25-2002,1323,5,1323,10.79,C,32.65491668,-82.88409857,GA,175,Laurens
2010,05-02-1993,1630,3,1746,10.8,C,31.2411,-82.5174,GA,299,Ware
2009,05-18-2001,1430,6,1430,10.84,C,32.0303,-84.9635,GA,259,Stewart
2009,12-23-2001,130,10,130,10.85,C,34.4641,-84.1367,GA,85,Dawson
2010,07-15-1995,1545,16,1721,10.85,C,31.3098,-83.135,GA,19,Berrien
2009,06-13-2002,912,17,912,10.86,C,32.9725,-83.0505,GA,303,Washington
2010,05-13-1993,1500,19,2050,10.87,C,32.2525,-82.8021,GA,175,Laurens
2008,06-28-2005,1015,8,2000,10.9,C,37.22305556,-113.4652778,UT,53,Washington
2009,07-18-2010,1141,20,1455,10.9,C,44.8228,-100.9474,SD,,
2005,09-01-1999,1500,1,1730,11,C,41.98333333,-103.6,NE,,
2005,08-03-2000,1813,10,1917,11,C,39.8658,-104.7954,CO,,
2005,07-04-2009,1615,6,2030,11,C,34.80194444,-98.80388889,OK,,
2006,10-06-1992,,6,,11,C,42.31885,-122.54929,OR,29,Jackson
2008,08-26-2000,1400,3,1630,11,C,32.285,-89.53361111,MS,123,Scott
2009,07-12-2009,2125,2,2236,11,C,32.226712,-87.804095,AL,91,Marengo
2009,06-01-2006,1345,11,1528,11,C,33.601565,-87.675233,AL,57,Fayette
2009,08-04-2010,1502,10,2006,11,C,40.25566,-112.82944,UT,45,Tooele
2009,09-07-2010,1334,5,2000,11,C,42.66169,-108.50311,WY,,
2009,06-18-2000,1540,18,1540,11,C,30.9327,-82.9357,GA,65,Clinch
2010,08-08-2005,1725,6,,11,C,43.99976994,-104.380709,WY,,
2010,08-23-2007,2015,6,,11,C,35.541667,-88.15,TN,39,Decatur
2010,08-05-2010,1801,2,1801,11,C,28.4946,-80.9375,FL,95,Orange
2010,09-25-2010,1139,4,1139,11,C,30.1981,-85.284,FL,45,Gulf
2010,06-03-2010,1540,7,1540,11,C,28.3744,-81.0538,FL,95,Orange
2010,06-16-2010,,17,,11,C,30.1977,-81.5303,FL,31,Duval
2010,06-21-2010,1549,17,1549,11,C,30.149,-81.4862,FL,31,Duval
2010,06-16-2010,1546,10,1546,11,C,30.1655,-81.4845,FL,31,Duval
2010,06-22-2010,,15,,11,C,29.6904,-81.3331,FL,109,St. Johns
2010,08-02-2010,,11,,11,C,31.341287,-87.675001,AL,99,Monroe
2010,07-11-1993,1200,7,1928,11,C,34.91,-84.8659,GA,313,Whitfield
2009,06-16-2000,1947,9,1947,11.02,C,32.115,-81.4287,GA,29,Bryan
2009,07-18-2000,1605,8,1605,11.05,C,31.2246,-84.7154,GA,201,Miller
2010,07-18-1996,1700,19,2125,11.11,C,33.4355,-83.7685,GA,159,Jasper
2009,07-25-2002,1509,16,1509,11.13,C,32.46043215,-82.66939828,GA,283,Treutlen
2009,06-14-2000,1240,1,1240,11.14,C,31.8582,-82.4579,GA,161,Jeff Davis
2009,07-20-2000,2150,11,2150,11.14,C,32.5786,-84.1979,GA,269,Taylor
2009,05-31-2001,1211,16,1211,11.22,C,30.6929,-83.5579,GA,27,Brooks
2007,06-22-2008,,12,,11.3,C,44.76167,-119.58667,OR,23,Grant
2009,06-13-2006,1625,6,1815,11.3,C,31.253523,-87.303026,AL,53,Escambia
2009,08-17-2010,1549,5,2218,11.3,C,42.1786,-122.8619,OR,29,Jackson
2009,06-23-2000,1625,20,1625,11.33,C,33.1613,-83.7901,GA,159,Jasper
2010,05-17-1995,1115,14,1251,11.33,C,32.2695,-82.236,GA,279,Toombs
2010,08-11-1992,300,5,1645,11.39,C,31.0528,-83.4168,GA,75,Cook
2010,07-23-1993,1800,13,1955,11.47,C,33.2981,-82.7875,GA,141,Hancock
2009,02-08-2000,1219,8,1219,11.48,C,30.9329,-83.6567,GA,27,Brooks
2005,07-23-1992,1120,8,1330,11.5,C,29.66666667,-94.18333333,TX,,
2008,06-14-2004,1432,8,,11.5,C,67.6132,-162.409,AK,,
2010,07-17-1993,1700,13,2315,11.5,C,31.4467,-82.3173,GA,229,Pierce
2009,05-14-2002,1147,2,1147,11.52,C,31.6179,-81.6747,GA,183,Long
2010,07-20-1995,1330,20,1740,11.52,C,32.8181,-82.6627,GA,303,Washington
2009,05-15-2002,1307,1,1307,11.53,C,31.9782,-82.6394,GA,309,Wheeler
2009,08-18-2000,2119,9,2119,11.59,C,32.9553,-82.704,GA,303,Washington
2005,06-09-2006,1300,2,2030,11.6,C,25.9242,-80.8617,FL,,
2009,07-16-2007,1758,12,1758,11.6,C,32.8765,-111.0159,AZ,,
2009,08-02-2002,1530,12,1530,11.6,C,33.77701952,-82.67938297,GA,317,Wilkes
2009,05-03-2003,1430,15,1430,11.6,C,41.33888889,-78.09027778,PA,23,Cameron
2010,07-04-1996,1744,2,2140,11.63,C,31.7559,-84.277,GA,177,Lee
2010,05-28-1995,1300,3,2300,11.68,C,32.8527,-83.5267,GA,169,Jones
2009,04-03-2002,1932,18,1932,11.72,C,33.4699,-83.8708,GA,217,Newton
2009,08-19-2000,1510,2,1510,11.76,C,33.0928,-84.1373,GA,171,Lamar
2007,08-08-2008,,15,,11.8,C,44.84,-119.88889,OR,69,Wheeler
2008,08-23-2007,1200,15,1800,11.8,C,43.24184,-116.17882,ID,1,Ada
2009,07-07-2000,930,15,930,11.85,C,31.8412,-83.0415,GA,271,Telfair
2008,08-09-2008,1430,1,2200,11.9,C,46.68611111,-103.7152778,ND,33,Golden Valley
2009,06-08-2002,1400,2,1400,11.96,C,32.9725,-83.0505,GA,303,Washington
2005,08-26-2003,900,17,2030,12,C,43.58233,-103.465,SD,,
2005,06-30-2004,1530,13,2359,12,C,26.1564,-81.1875,FL,,
2005,08-13-2003,1500,9,1900,12,C,42.41555556,-100.3772222,NE,,
2005,07-07-2006,1700,4,1845,12,C,43.04388889,-101.6094444,SD,,
2005,09-20-2007,2100,17,2230,12,C,38.26027778,-98.5175,KS,,
2006,08-12-1993,1441,17,,12,C,31.71927896,-110.4701332,AZ,23,Santa Cruz
2006,07-13-1995,2245,7,,12,C,34.05734655,-89.4125721,MS,13,Calhoun
2006,09-13-1995,845,9,1020,12,C,31.82276425,-88.71841675,MS,153,Wayne
2006,08-02-1999,,16,,12,C,44.75549,-119.51337,OR,23,Grant
2006,05-12-1992,1300,7,1445,12,C,45.90000132,-68.46666596,ME,19,Penobscot
2007,08-10-1995,1656,20,1907,12,C,36.61254275,-109.8512391,AZ,1,Apache
2008,07-30-2000,1300,1,1700,12,C,32.84583333,-87.13333333,AL,,
2008,02-15-2001,800,13,1200,12,C,32.80527778,-87.1625,AL,,
2008,07-02-2002,1230,1,2100,12,C,34.81166667,-111.3033333,AZ,5,Coconino
2009,08-23-2007,1718,5,2025,12,C,33.604105,-85.542632,AL,29,Cleburne
2009,08-24-2007,1501,20,1932,12,C,33.495182,-86.490754,AL,117,Shelby
2009,08-24-2007,2035,3,2359,12,C,34.498947,-85.908737,AL,49,DeKalb
2009,06-18-2008,1044,18,1531,12,C,33.976153,-85.711925,AL,19,Cherokee
2009,03-14-2005,1259,6,1700,12,C,34.399912,-85.590837,AL,19,Cherokee
2009,08-06-2006,1945,15,2145,12,C,33.746744,-87.71227,AL,57,Fayette
2009,07-25-2010,1200,4,2000,12,C,40.8580556,-121.286944,CA,35,Lassen
2009,07-31-2010,2115,13,2230,12,C,48.2856,-108.4935,MT,,
2009,08-23-2003,1555,3,1555,12,C,33.95516669,-94.74316667,OK,89,McCurtain
2009,07-17-2009,2345,4,2345,12,C,34.54583333,-94.97716668,OK,127,Pushmataha
2009,06-18-2000,1446,17,1446,12,C,31.2581,-81.9574,GA,25,Brantley
2009,06-27-2000,1415,8,1415,12,C,33.8808,-82.5235,GA,181,Lincoln
2009,06-14-2009,1745,14,1745,12,C,31.998611,-108.369167,NM,17,Grant
2010,08-02-2005,902,9,1532,12,C,41.65363117,-104.8545384,WY,,
2010,04-11-2001,1539,9,1539,12,C,37.50720348,-81.72296236,WV,109,Wyoming
2010,08-03-2010,1017,8,1017,12,C,29.5266,-81.4408,FL,35,Flagler
2010,06-22-2010,1420,11,1420,12,C,27.906,-81.3447,FL,105,Polk
2010,06-11-1993,2025,2,2230,12,C,30.5725,-82.1197,GA,49,Charlton
2010,07-26-2010,1500,3,1615,12,C,35.2,-79.35,NC,125,Moore
2010,07-22-1993,1500,14,1605,12.05,C,33.4523,-82.4197,GA,189,McDuffie
2010,05-29-1995,1200,7,1431,12.18,C,33.453,-84.711,GA,77,Coweta
2009,08-24-2002,1325,9,1325,12.2,C,31.10199187,-82.07269899,GA,25,Brantley
2009,05-28-2000,1610,13,1610,12.24,C,31.6695,-82.1564,GA,1,Appling
2009,06-03-2002,1645,11,1645,12.25,C,31.1381,-81.918,GA,25,Brantley
2010,07-11-1993,1415,1,1710,12.35,C,31.8245,-84.5992,GA,273,Terrell
2009,06-04-2002,1154,6,1154,12.4,C,31.8237,-81.9749,GA,267,Tattnall
2009,02-28-2000,1520,14,1520,12.41,C,30.898,-81.72,GA,39,Camden
2009,05-29-2010,1300,14,1400,12.43,C,30.3,-84.425,FL,129,Wakulla
2009,08-01-2001,1800,6,1800,12.46,C,32.1667,-82.539,GA,209,Montgomery
2005,06-11-2008,1400,7,1600,12.5,C,30.62166667,-82.49416667,GA,,
2010,08-04-2010,,9,,12.5,C,31.136844,-87.268025,AL,53,Escambia
2009,05-31-2002,1342,20,1342,12.54,C,32.5951,-82.053,GA,107,Emanuel
2009,07-23-2000,1417,10,1417,12.57,C,31.2925,-82.5975,GA,299,Ware
2009,05-13-2002,1556,14,1556,12.6,C,31.4295,-81.8965,GA,305,Wayne
2010,06-12-1994,1645,5,1723,12.66,C,32.253,-84.5614,GA,197,Marion
2010,07-19-1995,1330,14,1830,12.66,C,32.5101,-84.5019,GA,197,Marion
2009,06-03-2002,1820,17,1820,12.71,C,31.7552,-82.2567,GA,1,Appling
2009,08-08-2010,1519,15,1900,12.8,C,41.79514,-109.76761,WY,37,Sweetwater
2009,06-03-2002,2212,6,2212,12.8,C,31.6868,-82.5783,GA,161,Jeff Davis
2008,08-23-2007,1200,12,1800,12.9,C,43.26806,-116.1858,ID,,
2008,08-24-2007,1200,6,1800,12.9,C,43.26524,-116.17153,ID,1,Ada
2010,07-17-1995,1100,3,1500,12.92,C,32.3559,-84.5012,GA,197,Marion
2009,08-06-2002,1758,5,1758,12.94,C,32.54258871,-83.78456427,GA,225,Peach
2009,06-23-2000,1433,14,1433,12.96,C,34.0866,-82.7719,GA,105,Elbert
2009,08-25-2002,1525,14,1525,12.96,C,32.96979823,-83.20635902,GA,319,Wilkinson
2005,07-05-1994,1605,10,2350,13,C,33.433,-104.4,NM,,
2005,08-03-2003,1300,8,1800,13,C,38.29,-98.469,KS,,
2005,08-12-2006,1800,9,2000,13,C,45.22138889,-98.74138889,SD,,
2005,08-08-2008,700,9,715,13,C,46.43777778,-119.4977778,WA,,
2008,06-09-2001,1330,19,2100,13,C,38.07777778,-108.3152778,CO,113,San Miguel
2009,07-10-2010,1200,3,1200,13,C,67.8225,-158.4753,AK,,
2009,07-02-2010,1350,6,2000,13,C,45.2231,-106.7844,MT,3,Big Horn
2009,06-21-2010,1900,7,2100,13,C,35.5808,-101.6975,TX,,
2009,07-17-2009,2200,7,2200,13,C,34.32666667,-95.0845,OK,127,Pushmataha
2009,06-19-2000,1915,7,1915,13,C,31.5151,-81.7557,GA,305,Wayne
2009,08-13-2002,1430,20,1430,13,C,44.32698,-84.35881,MI,129,Ogemaw
2010,07-29-2010,1445,2,1445,13,C,27.0999,-82.327,FL,115,Sarasota
2010,06-27-2010,1645,4,1645,13,C,28.2623,-82.5506,FL,101,Pasco
2010,06-15-2010,,8,,13,C,33.377134,-87.449221,AL,125,Tuscaloosa
2010,07-21-2010,,14,,13,C,32.053469,-85.26696,AL,5,Barbour
2010,07-10-1992,1700,14,,13,C,31.0697,-82.4972,GA,299,Ware
2009,08-18-2000,2030,4,2030,13.03,C,31.6871,-83.4932,GA,287,Turner
2009,06-04-2000,1340,19,1340,13.04,C,33.075,-81.9701,GA,33,Burke
2009,08-09-2000,925,10,925,13.07,C,30.898,-81.5208,GA,39,Camden
2009,08-19-2000,1800,20,1800,13.11,C,32.2702,-84.7637,GA,53,Chattahoochee
2009,06-04-2000,1700,15,1700,13.15,C,32.9894,-82.3168,GA,163,Jefferson
2010,07-31-1993,1300,1,1445,13.18,C,32.1497,-82.9025,GA,91,Dodge
2009,06-29-2006,1518,20,1925,13.2,C,31.565096,-85.268372,AL,67,Henry
2008,08-23-2007,1200,20,1800,13.3,C,43.25913,-116.17801,ID,1,Ada
2009,05-16-2010,1600,6,1840,13.3,C,36.4533333,-106.091389,NM,39,Rio Arriba
2009,07-13-2007,1926,2,1926,13.3,C,31.7628,-109.7904,AZ,,
2010,09-24-1997,1000,10,1435,13.3,C,30.5553,-82.1198,GA,49,Charlton
2010,05-18-1998,1645,3,2030,13.3,C,30.624,-82.5964,GA,101,Echols
2009,07-01-2000,1724,19,1724,13.33,C,31.8928,-83.7337,GA,81,Crisp
2009,05-13-2001,1932,13,1932,13.48,C,32.0302,-84.4795,GA,307,Webster
2009,08-26-2001,1240,18,1240,13.5,C,30.9841,-82.8761,GA,65,Clinch
2010,04-26-2010,1503,17,1503,13.5,C,29.3705,-82.5829,FL,75,Levy
2010,06-29-2010,,1,,13.5,C,29.383,-81.5611,FL,107,Putnam
2010,07-25-1993,1500,5,1745,13.53,C,31.961,-82.599,GA,309,Wheeler
2009,06-01-2010,1447,15,1827,13.6,C,46.3011111,-86.6661111,MI,3,Alger
2010,06-12-1993,2300,13,,13.6,C,31.4123,-82.0168,GA,305,Wayne
2010,07-28-1993,1815,13,1932,13.6,C,32.9728,-83.9132,GA,207,Monroe
2009,07-13-2000,1440,6,1440,13.61,C,31.0523,-81.5792,GA,39,Camden
2009,07-07-2000,2053,3,2053,13.69,C,33.0242,-83.7907,GA,207,Monroe
2007,08-02-2009,,9,,13.7,C,44.87361,-120.09778,OR,69,Wheeler
2009,06-26-2000,525,15,525,13.75,C,31.1897,-82.5374,GA,299,Ware
2005,08-08-2006,1557,10,1830,13.8,C,43.7642,-102.3792,SD,,
2007,03-23-1994,1923,3,2025,13.8,C,43.19329992,-90.65939853,WI,103,Richland
2009,08-09-2010,1630,1,2005,13.8,C,43.8963889,-102.688611,SD,103,Pennington
2009,06-03-2002,1714,19,1714,13.86,C,32.4586,-84.2585,GA,269,Taylor
2005,05-11-2003,1400,14,1930,13.9,C,41.91069,-109.84911,WY,,
2009,08-01-2002,1653,14,1653,13.9,C,33.93847409,-82.60897701,GA,181,Lincoln
2009,05-14-2002,1730,18,1730,13.93,C,33.5039,-83.2399,GA,133,Greene
2009,08-01-2002,1530,19,1530,13.96,C,33.58624374,-82.4321593,GA,189,McDuffie
2005,07-20-2005,1700,10,2130,14,C,43.8336,-102.255,SD,,
2005,07-17-2006,1530,15,1630,14,C,44.34805556,-98.37666667,SD,,
2006,07-16-2003,,3,,14,C,45.93594,-118.19292,OR,59,Umatilla
2007,05-08-1992,1242,11,1753,14,C,32.5157033,-110.9220762,AZ,19,Pima
2007,08-07-2008,,6,,14,C,44.63472,-117.59056,OR,1,Baker
2008,04-16-2001,1500,20,1750,14,C,34.62666667,-85.16,GA,295,Walker
2009,07-27-2009,1910,20,1910,14,C,31.07165,-85.74736,AL,61,Geneva
2009,07-18-2006,2105,19,2325,14,C,33.34976,-88.195884,AL,107,Pickens
2009,07-20-2006,1714,14,1835,14,C,33.151828,-85.524837,AL,111,Randolph
2009,07-15-2006,1730,9,2030,14,C,31.282532,-87.21762,AL,35,Conecuh
2009,06-27-2010,1600,5,1700,14,C,33.6394444,-108.654444,NM,3,Catron
2009,07-26-2010,1830,9,1830,14,C,34.213,-95.28816668,OK,127,Pushmataha
2009,08-21-2002,1450,16,1450,14,C,33.14812345,-82.33386457,GA,163,Jefferson
2009,08-04-2002,1217,15,1217,14,C,39.82083333,-77.50055556,PA,55,Franklin
2010,08-17-2010,1730,13,1730,14,C,28.5242,-81.0953,FL,95,Orange
2010,08-15-2010,1730,12,1730,14,C,28.3138,-80.9102,FL,97,Osceola
2008,08-24-2007,1200,7,1800,14.1,C,43.24414,-116.15714,ID,1,Ada
2010,03-18-1997,2000,3,2228,14.15,C,31.738,-82.0356,GA,305,Wayne
2005,08-18-2004,1500,15,2000,14.2,C,48.48055556,-117.7152778,WA,,
2009,05-03-2002,1025,17,1025,14.2,C,30.8641,-82.7361,GA,65,Clinch
2009,05-12-2001,1600,11,1600,14.28,C,30.6241,-82.9541,GA,101,Echols
